Time[s],xPosition1[m],yPosition1[m],absPosition1[m],Angle1[rad],xVelocity1[m/s],yVelocity1[m/s],absVelocity81[m/s],AngularVelocity1[rad/s]
141.5,0.000177796,0.00013788600000000001,0.00022499800000000002,,2.7746e-07,-4.2066e-08,2.8063e-07,
141.625,0.00017870600000000002,0.000137885,0.000225717,,2.2987e-07,-9.5094e-08,2.4876e-07,
141.75,0.00017904700000000002,0.000137561,0.000225789,,1.6091e-07,-8.6661e-08,1.8276e-07,
141.875,0.000179359,0.000137512,0.00022600700000000002,,6.5489e-08,-2.5523e-08,7.0287e-08,
142.0,0.000179187,0.000137472,0.000225847,,-5.7439e-08,1.7654e-08,6.0091e-08,
142.125,0.000179061,0.00013778000000000003,0.000225934,,-9.4513e-08,5.0518e-08,1.0717e-07,
142.25,0.00017825,0.000137942,0.00022539100000000002,,-1.6115e-07,-3.1761e-08,1.6425e-07,
142.375,0.000177441,0.000137245,0.000224324,,-1.4474e-07,-1.7326e-07,2.2576e-07,
142.5,0.000177282,0.000137339,0.00022425600000000002,,-1.4286e-07,-1.0596e-07,1.7787e-07,
142.625,0.000177332,0.00013730899999999998,0.00022427700000000002,,1.7573e-09,6.0489e-08,6.0515e-08,
142.75,0.000177543,0.000137247,0.000224406,,4.827e-08,1.3916e-07,1.473e-07,
142.875,0.000178127,0.000137772,0.00022519,,1.8012e-07,1.138e-07,2.1306e-07,
143.0,0.000178801,0.000137979,0.00022585,,2.9305e-07,4.9078e-08,2.9713e-07,
143.125,0.000178891,0.000137479,0.00022561600000000002,,3.5694e-07,1.5069e-09,3.5694e-07,
143.25,0.00017913000000000003,0.000137238,0.00022565900000000002,,3.3108e-07,2.943e-08,3.3239e-07,
143.375,0.00017909300000000001,0.000137559,0.000225825,,1.6552e-07,-1.1101e-07,1.993e-07,
143.5,0.000178952,0.000138009,0.000225987,,2.6527e-07,-1.1555e-07,2.8935e-07,
143.625,0.000178107,0.000137959,0.000225288,,2.5371e-07,-2.1115e-07,3.3008e-07,
143.75,0.00017804300000000002,0.000137551,0.000224987,,3.3048e-07,-3.1552e-07,4.5691e-07,
143.875,0.000177956,0.000137406,0.00022483,,3.4796e-07,-3.1117e-07,4.668e-07,
144.0,0.000177679,0.000137129,0.000224443,,4.7208e-07,-1.528e-07,4.9619e-07,
144.125,0.00017796,0.000137229,0.00022472600000000002,,4.8631e-07,-6.0772e-08,4.9009e-07,
144.25,0.000178145,0.000137082,0.00022478300000000002,,4.1805e-07,-1.657e-07,4.4969e-07,
144.375,0.00017975400000000001,0.000137631,0.00022639300000000003,,3.7562e-07,-2.1782e-07,4.342e-07,
144.5,0.00017949300000000002,0.000137252,0.000225956,,3.3529e-07,-1.8037e-07,3.8073e-07,
144.625,0.000180003,0.000137271,0.000226372,,1.7902e-07,-1.1228e-07,2.1132e-07,
144.75,0.00017939,0.000137217,0.000225853,,1.439e-08,-1.6417e-07,1.648e-07,
144.875,0.000179333,0.000137671,0.000226084,,-1.8394e-07,-2.9493e-07,3.4759e-07,
145.0,0.000178757,0.00013786699999999999,0.000225746,,-2.8439e-07,-4.5286e-07,5.3475e-07,
145.125,0.00017805299999999998,0.00013721300000000002,0.000224789,,-4.032e-07,-5.9244e-07,7.1663e-07,
145.25,0.00017807,0.000137107,0.000224738,,-4.1151e-07,-6.5835e-07,7.7638e-07,
145.375,0.000178096,0.000136976,0.00022467899999999998,,-4.5382e-08,-5.1448e-07,5.1647e-07,
145.5,0.000178359,0.000137039,0.000224926,,3.7295e-08,-4.8781e-07,4.8923e-07,
145.625,0.00017842700000000002,0.00013677400000000002,0.000224819,,2.4801e-07,-3.7493e-07,4.4953e-07,
145.75,0.000178412,0.000136435,0.000224601,,3.2648e-07,-2.762e-07,4.2764e-07,
145.875,0.000179283,0.00013647599999999999,0.00022531799999999999,,4.2396e-07,-6.8346e-08,4.2943e-07,
146.0,0.000179099,0.00013636100000000002,0.000225102,,4.1374e-07,1.4113e-07,4.3715e-07,
146.125,0.00017960300000000002,0.000136773,0.00022575200000000002,,2.23e-07,1.6546e-07,2.7768e-07,
146.25,0.000179845,0.00013715,0.000226173,,-1.4502e-08,1.158e-07,1.1671e-07,
146.375,0.00017873900000000002,0.000136929,0.00022516,,-1.14e-07,3.6517e-08,1.1971e-07,
146.5,0.000178689,0.000137292,0.00022534100000000002,,-1.455e-07,-2.9793e-08,1.4852e-07,
146.625,0.00017854,0.00013728499999999998,0.00022522000000000002,,-2.2299e-07,-3.5763e-08,2.2584e-07,
146.75,0.00017857799999999998,0.000137322,0.000225272,,-3.0128e-07,4.7396e-08,3.0498e-07,
146.875,0.000178591,0.00013705700000000003,0.00022511999999999999,,-4.4958e-07,7.2287e-08,4.5536e-07,
147.0,0.00017847,0.000136762,0.000224845,,-6.5894e-07,-2.5594e-08,6.5944e-07,
147.125,0.000178276,0.000136449,0.000224501,,-6.9493e-07,-3.6942e-08,6.9591e-07,
147.25,0.000178966,0.000136357,0.000224993,,-6.0069e-07,2.7889e-08,6.0133e-07,
147.375,0.000179129,0.000136261,0.000225065,,-6.6608e-07,5.1373e-09,6.661e-07,
147.5,0.000178931,0.000136754,0.000225207,,-5.6725e-07,1.8347e-07,5.9618e-07,
147.625,0.00017901600000000002,0.00013758500000000002,0.000225779,,-3.5575e-07,2.7366e-07,4.4883e-07,
147.75,0.000177757,0.00013741100000000002,0.000224676,,-1.6721e-07,3.1323e-07,3.5507e-07,
147.875,0.000177444,0.000137062,0.000224215,,5.0338e-08,2.9115e-07,2.9547e-07,
148.0,0.000177498,0.000137124,0.000224296,,2.2892e-07,2.5686e-07,3.4407e-07,
148.125,0.000177572,0.000137124,0.000224355,,2.7139e-07,2.145e-07,3.4592e-07,
148.25,0.000177714,0.000136935,0.000224351,,2.1702e-07,1.5606e-07,2.6731e-07,
148.375,0.000178446,0.000137526,0.00022529199999999998,,1.6541e-07,-3.192e-08,1.6846e-07,
148.5,0.000179144,0.000137127,0.000225602,,1.1733e-07,-1.1248e-07,1.6254e-07,
148.625,0.000179072,0.000136809,0.000225352,,1.2071e-07,-1.4359e-08,1.2156e-07,
148.75,0.000179273,0.000136731,0.000225464,,-1.0608e-07,3.708e-08,1.1238e-07,
148.875,0.000179314,0.00013696,0.000225636,,-4.2442e-07,2.7373e-08,4.253e-07,
149.0,0.000178976,0.00013730600000000002,0.00022557800000000001,,-4.4881e-07,8.4809e-08,4.5675e-07,
149.125,0.000177803,0.000137453,0.000224739,,-3.7874e-07,6.2544e-08,3.8387e-07,
149.25,0.00017746500000000002,0.000137072,0.000224237,,-3.5688e-07,-6.7374e-08,3.6318e-07,
149.375,0.00017747,0.000137161,0.000224296,,-2.0619e-07,-1.9033e-08,2.0707e-07,
149.5,0.000177422,0.00013716300000000001,0.00022425899999999998,,-1.1742e-07,3.9396e-08,1.2386e-07,
149.625,0.000177482,0.000137068,0.00022424900000000001,,-1.7838e-07,-2.9147e-08,1.8075e-07,
149.75,0.000177343,0.00013711200000000002,0.000224166,,-1.0468e-07,-1.4771e-07,1.8104e-07,
149.875,0.00017873700000000002,0.000137384,0.000225436,,3.8793e-08,-2.0508e-07,2.0872e-07,
150.0,0.00017930099999999998,0.000137023,0.000225664,,1.3425e-07,-2.0223e-07,2.4273e-07,
150.125,0.000179145,0.000136686,0.00022533600000000003,,-3.0375e-08,-1.5126e-07,1.5428e-07,
150.25,0.000179158,0.000136866,0.000225455,,5.1972e-08,-3.6093e-08,6.3276e-08,
150.375,0.000178151,0.00013727900000000003,0.000224908,,1.1419e-07,-5.6984e-08,1.2761e-07,
150.5,0.00017734400000000002,0.00013702900000000002,0.00022411500000000002,,1.774e-07,-1.0842e-07,2.0791e-07,
150.625,0.00017754,0.000136899,0.000224192,,2.9991e-07,-1.4983e-07,3.3526e-07,
150.75,0.000177594,0.000136968,0.000224276,,2.3277e-07,-1.6982e-07,2.8814e-07,
150.875,0.000177495,0.000136875,0.00022414100000000002,,3.2906e-07,2.3446e-08,3.2989e-07,
151.0,0.000177323,0.000136885,0.00022401099999999998,,4.0591e-07,9.2481e-08,4.1631e-07,
151.125,0.000178877,0.000137561,0.000225654,,4.2494e-07,1.713e-08,4.2529e-07,
151.25,0.000178971,0.000136849,0.000225296,,5.1172e-07,2.1136e-08,5.1216e-07,
151.375,0.00017924599999999998,0.000136649,0.000225393,,2.6289e-07,5.4476e-08,2.6848e-07,
151.5,0.000179734,0.000136734,0.00022583300000000002,,-9.6448e-10,5.6475e-08,5.6483e-08,
151.625,0.000179266,0.00013674300000000002,0.000225466,,5.6822e-08,1.5685e-07,1.6682e-07,
151.75,0.000178765,0.00013744600000000003,0.000225496,,3.1796e-07,2.0315e-07,3.7731e-07,
151.875,0.00017802699999999998,0.00013724600000000002,0.000224789,,5.3991e-07,1.7722e-07,5.6825e-07,
152.0,0.000177734,0.00013694100000000002,0.00022437099999999998,,5.3781e-07,9.9937e-08,5.4701e-07,
152.125,0.000177857,0.00013716900000000003,0.000224607,,8.1868e-07,2.2232e-07,8.4833e-07,
152.25,0.000177144,0.000136887,0.00022387,,7.577e-07,3.1573e-07,8.2085e-07,
152.375,0.000177848,0.00013696,0.000224472,,6.0624e-07,2.2053e-07,6.4511e-07,
152.5,0.000179303,0.00013759,0.00022600999999999999,,5.3493e-07,1.0032e-07,5.4426e-07,
152.625,0.00018051000000000002,0.00013733999999999998,0.000226818,,3.053e-07,-7.7147e-08,3.1489e-07,
152.75,0.00018084400000000002,0.000137138,0.000226961,,5.6803e-08,-6.3445e-08,8.5158e-08,
152.875,0.000180399,0.000136907,0.000226467,,-2.4087e-07,-1.0381e-07,2.6229e-07,
153.0,0.000180478,0.00013713600000000002,0.00022666800000000002,,-4.2114e-07,-1.0829e-07,4.3484e-07,
153.125,0.000178889,0.00013774500000000002,0.00022577600000000001,,-3.5109e-07,-7.7867e-08,3.5962e-07,
153.25,0.000178111,0.00013715800000000002,0.000224802,,-3.5208e-07,-2.3834e-07,4.2517e-07,
153.375,0.00017779200000000002,0.000137009,0.000224458,,-2.9266e-07,-3.6522e-07,4.6801e-07,
153.5,0.000177257,0.00013675200000000002,0.000223878,,-4.2736e-08,-2.8007e-07,2.8331e-07,
153.625,0.000177448,0.000136905,0.00022412299999999998,,1.7228e-07,-1.4061e-07,2.2238e-07,
153.75,0.000177858,0.000136786,0.000224374,,3.1617e-07,-1.2757e-07,3.4094e-07,
153.875,0.000178755,0.00013724800000000002,0.00022536800000000001,,3.5833e-07,-2.2868e-07,4.2508e-07,
154.0,0.000180012,0.000137206,0.00022634,,4.217e-07,-2.5104e-07,4.9077e-07,
154.125,0.000180781,0.00013658,0.000226574,,2.5465e-07,-1.083e-07,2.7672e-07,
154.25,0.000180798,0.00013662,0.000226612,,8.9511e-08,-8.0054e-08,1.2009e-07,
154.375,0.00018050800000000001,0.00013691200000000002,0.000226557,,3.0056e-08,-3.7334e-08,4.7929e-08,
154.5,0.00017912600000000002,0.000137372,0.000225737,,3.3035e-08,-8.5753e-08,9.1896e-08,
154.625,0.000178191,0.000136975,0.00022475400000000002,,5.8821e-08,-1.8913e-07,1.9807e-07,
154.75,0.000177813,0.000136645,0.00022425300000000002,,3.107e-08,-3.2804e-07,3.295e-07,
154.875,0.000177459,0.000136739,0.00022403,,1.2173e-07,-3.3248e-07,3.5406e-07,
155.0,0.000177691,0.000136813,0.00022425899999999998,,3.4803e-07,-2.3002e-07,4.1717e-07,
155.125,0.000178419,0.000136777,0.00022481400000000002,,5.9504e-07,-3.6297e-07,6.97e-07,
155.25,0.00017935599999999998,0.000136966,0.00022567300000000002,,8.5354e-07,-5.7533e-07,1.0293e-06,
155.375,0.000180503,0.00013679800000000001,0.000226484,,1.1867e-06,-6.7472e-07,1.3651e-06,
155.5,0.000180862,0.000136355,0.00022650300000000002,,1.1681e-06,-6.5954e-07,1.3414e-06,
155.625,0.000180614,0.00013623499999999999,0.000226233,,9.7816e-07,-6.5279e-07,1.176e-06,
155.75,0.00018057400000000002,0.0001363,0.000226241,,7.7139e-07,-7.4422e-07,1.0719e-06,
155.875,0.00018007600000000002,0.000136747,0.000226113,,4.8012e-07,-9.2231e-07,1.0398e-06,
156.0,0.00017931,0.000136221,0.000225185,,1.8761e-07,-1.091e-06,1.1071e-06,
156.125,0.000179138,0.00013572600000000002,0.000224749,,-2.0554e-08,-1.2002e-06,1.2004e-06,
156.25,0.000179605,0.00013583,0.000225184,,-1.5787e-07,-1.1019e-06,1.1131e-06,
156.375,0.00017929700000000003,0.000135722,0.000224873,,-1.2617e-07,-7.9838e-07,8.0829e-07,
156.5,0.000179533,0.000135898,0.000225168,,-1.5425e-07,-5.4211e-07,5.6363e-07,
156.625,0.00018007300000000002,0.00013563,0.000225437,,-1.6922e-07,-3.4623e-07,3.8537e-07,
156.75,0.00018037800000000003,0.00013494400000000001,0.000225269,,-1.4729e-07,-1.4736e-07,2.0835e-07,
156.875,0.000180523,0.000134651,0.00022521,,-1.883e-07,1.531e-07,2.4269e-07,
157.0,0.000180518,0.00013468,0.000225223,,-2.9871e-07,3.7076e-07,4.7612e-07,
157.125,0.000180101,0.00013520199999999998,0.00022520200000000003,,-2.8574e-07,4.1501e-07,5.0387e-07,
157.25,0.00017974200000000001,0.00013616800000000001,0.000225497,,-2.3712e-07,3.5007e-07,4.2281e-07,
157.375,0.000178924,0.000136349,0.000224955,,-2.2067e-07,3.023e-07,3.7427e-07,
157.5,0.000178995,0.000136183,0.000224911,,-1.7686e-07,3.0485e-07,3.5244e-07,
157.625,0.000178994,0.00013611599999999998,0.00022486999999999998,,-5.0828e-08,2.978e-07,3.021e-07,
157.75,0.00017902399999999999,0.000136087,0.000224876,,1.7202e-07,1.6764e-07,2.402e-07,
157.875,0.000179401,0.00013618,0.000225233,,2.8658e-07,9.6643e-08,3.0243e-07,
158.0,0.000180228,0.000135872,0.000225706,,2.8363e-07,-1.1027e-07,3.0431e-07,
158.125,0.000180028,0.000135229,0.000225159,,1.9944e-07,-3.1135e-07,3.6975e-07,
158.25,0.00018028,0.000135351,0.000225435,,8.9777e-08,-3.1688e-07,3.2936e-07,
158.375,0.000180287,0.000135349,0.000225439,,-1.0542e-07,-2.4063e-07,2.6271e-07,
158.5,0.00018018899999999998,0.000135529,0.00022546800000000002,,-1.1582e-07,-1.179e-07,1.6528e-07,
158.625,0.00018034100000000001,0.000135683,0.000225683,,-1.5236e-07,-1.1068e-07,1.8832e-07,
158.75,0.000179628,0.000136419,0.00022555800000000002,,-2.1677e-07,-1.0059e-07,2.3897e-07,
158.875,0.00017891899999999999,0.000135959,0.000224715,,-1.9924e-07,-4.264e-08,2.0375e-07,
159.0,0.00017876100000000002,0.000135574,0.000224357,,1.6155e-08,-5.332e-10,1.6164e-08,
159.125,0.000178853,0.000135501,0.000224386,,-1.4479e-07,8.532e-08,1.6806e-07,
159.25,0.000179233,0.000135608,0.000224753,,-2.7141e-07,1.0117e-07,2.8965e-07,
159.375,0.00018011900000000001,0.00013592499999999998,0.000225651,,-3.4563e-07,1.5905e-08,3.46e-07,
159.5,0.00018015000000000001,0.00013538700000000002,0.000225352,,-3.7933e-07,-4.9549e-08,3.8255e-07,
159.625,0.000180143,0.00013533000000000002,0.00022531200000000003,,-3.6275e-07,-8.6914e-08,3.7302e-07,
159.75,0.000180281,0.000135355,0.000225438,,-4.2525e-07,3.8809e-08,4.2702e-07,
159.875,0.000180451,0.00013550999999999998,0.000225667,,-5.7182e-07,8.2369e-08,5.7772e-07,
160.0,0.00017883,0.000136412,0.00022491900000000002,,-4.7192e-07,-5.7767e-09,4.7195e-07,
160.125,0.000178542,0.000136091,0.000224495,,-3.943e-07,-1.0043e-07,4.0689e-07,
160.25,0.00017854800000000003,0.000135694,0.00022425899999999998,,-2.9923e-07,-1.6489e-07,3.4166e-07,
160.375,0.000178614,0.000135637,0.00022427700000000002,,-1.9557e-08,-7.7888e-08,8.0305e-08,
160.5,0.000178466,0.00013561699999999999,0.000224148,,1.5975e-07,2.7901e-08,1.6217e-07,
160.625,0.000178617,0.00013558100000000002,0.000224246,,2.3635e-07,6.4236e-08,2.4492e-07,
160.75,0.000178863,0.00013557600000000002,0.000224439,,3.489e-07,-3.4694e-09,3.4892e-07,
160.875,0.000180268,0.000135303,0.00022539600000000002,,5.7532e-07,-5.3777e-08,5.7783e-07,
161.0,0.00018026700000000001,0.000135315,0.000225403,,3.9591e-07,9.2436e-08,4.0656e-07,
161.125,0.000180122,0.000135317,0.000225288,,3.2443e-07,2.7537e-07,4.2554e-07,
161.25,0.00018015900000000002,0.00013567100000000002,0.000225531,,2.5414e-07,3.6712e-07,4.465e-07,
161.375,0.000179628,0.000136343,0.000225512,,2.4664e-07,3.3468e-07,4.1575e-07,
161.5,0.000179048,0.000136197,0.000224962,,1.987e-07,2.3685e-07,3.0916e-07,
161.625,0.000178914,0.000135773,0.000224599,,1.4332e-07,1.6228e-07,2.1651e-07,
161.75,0.000179094,0.00013574300000000002,0.00022472300000000002,,4.6198e-08,1.7347e-07,1.7952e-07,
161.875,0.000178724,0.00013572699999999998,0.000224419,,1.0093e-07,2.3026e-07,2.5141e-07,
162.0,0.000179577,0.00013618,0.00022537299999999999,,6.3527e-08,1.2841e-07,1.4327e-07,
162.125,0.000179724,0.000136191,0.000225497,,3.2503e-08,-1.6434e-08,3.6421e-08,
162.25,0.00018013000000000003,0.000135706,0.000225528,,4.1301e-08,-9.3839e-08,1.0253e-07,
162.375,0.000180314,0.000135412,0.000225498,,-5.464e-08,-5.168e-08,7.5209e-08,
162.5,0.000180368,0.00013554,0.00022561800000000002,,-2.5075e-07,-5.0324e-09,2.508e-07,
162.625,0.00018012800000000002,0.000135968,0.000225684,,-2.7979e-07,1.0889e-07,3.0023e-07,
162.75,0.00017946200000000002,0.000136564,0.000225514,,-2.362e-07,1.954e-07,3.0655e-07,
162.875,0.000178887,0.000135937,0.000224677,,-4.322e-07,2.3514e-07,4.9202e-07,
163.0,0.00017888799999999999,0.00013580900000000003,0.0002246,,-4.1711e-07,4.3127e-07,5.9998e-07,
163.125,0.000178868,0.000135812,0.000224586,,-4.4144e-07,6.8275e-07,8.1303e-07,
163.25,0.00017876800000000002,0.000135661,0.000224414,,-4.3705e-07,8.1136e-07,9.2158e-07,
163.375,0.000178806,0.000135753,0.000224501,,-4.0058e-07,8.128e-07,9.0615e-07,
163.5,0.00017976,0.000136511,0.000225719,,-3.829e-07,7.3859e-07,8.3194e-07,
163.625,0.000180039,0.000136514,0.00022594300000000002,,-3.4884e-07,7.1243e-07,7.9325e-07,
163.75,0.000179399,0.000136408,0.00022536900000000003,,-4.0851e-07,7.9021e-07,8.8956e-07,
163.875,0.00017957600000000003,0.00013677,0.000225729,,-5.4714e-07,6.5732e-07,8.5524e-07,
164.0,0.00017921000000000001,0.000137119,0.00022564999999999998,,-3.8543e-07,4.4836e-07,5.9126e-07,
164.125,0.000178817,0.00013719100000000002,0.000225381,,-1.846e-07,1.5321e-07,2.3989e-07,
164.25,0.00017858,0.000137104,0.00022514,,-3.213e-08,-2.1474e-07,2.1713e-07,
164.375,0.000178177,0.000136821,0.00022464799999999998,,7.2889e-08,-4.966e-07,5.0192e-07,
164.5,0.000178219,0.000136755,0.00022464200000000002,,2.5151e-07,-5.1572e-07,5.7378e-07,
164.625,0.00017823800000000002,0.000136706,0.000224627,,3.8325e-07,-5.4122e-07,6.6317e-07,
164.75,0.00017832600000000003,0.00013638900000000003,0.00022450400000000002,,3.3606e-07,-6.7608e-07,7.5499e-07,
164.875,0.00017974699999999999,0.00013622000000000002,0.00022553200000000002,,3.3251e-07,-8.3135e-07,8.9538e-07,
165.0,0.00018008800000000001,0.00013584399999999998,0.000225577,,3.1917e-07,-8.491e-07,9.0711e-07,
165.125,0.000180135,0.000135657,0.00022550300000000003,,2.6479e-07,-7.8107e-07,8.2473e-07,
165.25,0.000180049,0.000135982,0.00022563,,2.2433e-07,-5.727e-07,6.1507e-07,
165.375,0.000179504,0.000136461,0.000225485,,3.2439e-07,-4.4087e-07,5.4735e-07,
165.5,0.000178915,0.000136419,0.00022499,,3.7907e-07,-3.713e-07,5.3062e-07,
165.625,0.000178591,0.00013597999999999998,0.00022446600000000002,,3.7145e-07,-2.7879e-07,4.6443e-07,
165.75,0.00017849100000000002,0.000135403,0.000224038,,2.9491e-07,-1.862e-07,3.4878e-07,
165.875,0.000178705,0.00013549700000000002,0.000224265,,3.5522e-07,-4.8039e-08,3.5845e-07,
166.0,0.00017887800000000002,0.00013561200000000002,0.000224472,,3.5708e-07,2.4693e-08,3.5793e-07,
166.125,0.000179227,0.000136188,0.000225098,,3.5254e-07,-3.4353e-08,3.5421e-07,
166.25,0.000180483,0.000135997,0.000225985,,3.9574e-07,-4.9568e-08,3.9883e-07,
166.375,0.000180536,0.00013564399999999998,0.000225815,,3.2752e-07,3.1287e-08,3.2901e-07,
166.5,0.00018053400000000002,0.000135656,0.000225821,,1.251e-07,1.334e-07,1.8288e-07,
166.625,0.000180417,0.00013586799999999998,0.000225855,,-1.1545e-07,2.1084e-07,2.4038e-07,
166.75,0.000179777,0.000136215,0.000225553,,-1.6786e-07,2.3667e-08,1.6952e-07,
166.875,0.000179099,0.000136316,0.000225075,,-8.8421e-08,-1.2179e-07,1.5051e-07,
167.0,0.000178872,0.00013593900000000001,0.000224665,,-9.2033e-08,-2.3982e-07,2.5687e-07,
167.125,0.000179028,0.000135827,0.000224722,,-9.5924e-08,-2.1124e-07,2.32e-07,
167.25,0.000178948,0.000135737,0.000224604,,-2.6836e-08,-7.3988e-08,7.8705e-08,
167.375,0.00017887100000000002,0.000135788,0.000224574,,-1.4079e-08,6.0911e-08,6.2517e-08,
167.5,0.00017904500000000002,0.00013607700000000002,0.00022488600000000001,,7.3848e-08,1.4512e-07,1.6283e-07,
167.625,0.000180164,0.000135427,0.00022538700000000002,,2.0519e-07,1.9164e-07,2.8077e-07,
167.75,0.000180817,0.00013553100000000001,0.000225973,,1.6711e-07,2.4983e-07,3.0057e-07,
167.875,0.000180507,0.00013554299999999999,0.00022573099999999998,,-1.9504e-08,3.3771e-07,3.3827e-07,
168.0,0.000180339,0.00013560700000000002,0.000225636,,-1.4194e-07,3.7618e-07,4.0207e-07,
168.125,0.00017942700000000002,0.000136285,0.000225317,,-1.2208e-07,3.3493e-07,3.5648e-07,
168.25,0.000178934,0.00013671900000000002,0.000225187,,-9.509e-08,2.0234e-07,2.2357e-07,
168.375,0.000179083,0.000136606,0.00022523699999999998,,-2.2846e-07,5.9624e-08,2.3611e-07,
168.5,0.000179227,0.00013631,0.00022517200000000002,,-2.5051e-07,3.2756e-08,2.5264e-07,
168.625,0.000178942,0.00013603499999999998,0.000224779,,-1.0921e-07,-2.6774e-08,1.1245e-07,
168.75,0.00017885400000000002,0.000136042,0.000224713,,-5.326e-08,-1.1513e-07,1.2685e-07,
168.875,0.0001794,0.00013618700000000002,0.000225236,,2.144e-08,-2.964e-07,2.9717e-07,
169.0,0.000180008,0.00013595099999999999,0.00022557800000000001,,1.051e-07,-4.6976e-07,4.8137e-07,
169.125,0.000180275,0.000135615,0.00022559000000000001,,2.1165e-08,-5.0265e-07,5.031e-07,
169.25,0.000179751,0.000135489,0.000225095,,-1.3106e-07,-4.1488e-07,4.3509e-07,
169.375,0.000180235,0.000135696,0.000225606,,-1.8215e-07,-2.0462e-07,2.7395e-07,
169.5,0.000179942,0.000136221,0.000225689,,-1.3036e-07,2.6453e-08,1.3301e-07,
169.625,0.00017873700000000002,0.000136071,0.000224638,,-1.3957e-07,1.8427e-07,2.3116e-07,
169.75,0.000178889,0.00013567,0.000224516,,-2.1575e-07,3.1978e-07,3.8576e-07,
169.875,0.000178894,0.000135654,0.000224511,,-1.6285e-07,5.3907e-07,5.6313e-07,
170.0,0.000178891,0.000135588,0.000224469,,-1.1799e-07,7.5561e-07,7.6476e-07,
170.125,0.00017903800000000002,0.000135596,0.00022459000000000002,,-9.273e-08,8.6651e-07,8.7145e-07,
170.25,0.00017938699999999998,0.000136178,0.00022522000000000002,,-1.5856e-07,9.2487e-07,9.3836e-07,
170.375,0.000179781,0.00013655900000000002,0.000225764,,-6.2359e-08,1.0196e-06,1.0215e-06,
170.5,0.000179881,0.000136542,0.000225834,,1.0166e-08,1.1825e-06,1.1825e-06,
170.625,0.000179781,0.00013649500000000001,0.00022572600000000001,,-1.597e-07,1.2392e-06,1.2495e-06,
170.75,0.00017993500000000002,0.000136813,0.00022604099999999999,,-3.1367e-07,1.0759e-06,1.1207e-06,
170.875,0.000179276,0.00013715800000000002,0.00022572600000000001,,-2.6173e-07,8.3911e-07,8.7898e-07,
171.0,0.00017876800000000002,0.000137186,0.00022534,,-2.1427e-07,4.9963e-07,5.4364e-07,
171.125,0.000178697,0.000137292,0.000225348,,-1.341e-07,1.3748e-07,1.9205e-07,
171.25,0.000178803,0.000137495,0.00022555600000000002,,-4.1215e-08,-6.9932e-08,8.1174e-08,
171.375,0.000178814,0.000137493,0.00022556399999999998,,-6.8865e-08,-1.7437e-07,1.8748e-07,
171.5,0.000178819,0.00013731599999999998,0.000225459,,-6.162e-08,-2.211e-07,2.2952e-07,
171.625,0.00017873700000000002,0.000136851,0.000225111,,-1.7442e-09,-2.5204e-07,2.5205e-07,
171.75,0.000179738,0.000136671,0.000225798,,1.2164e-07,-1.7206e-07,2.1072e-07,
171.875,0.000179839,0.00013637800000000001,0.00022570200000000002,,1.2937e-07,-3.4425e-08,1.3388e-07,
172.0,0.000179971,0.00013636899999999998,0.000225801,,3.0839e-08,3.472e-08,4.6439e-08,
172.125,0.000179769,0.000136588,0.000225772,,-1.1712e-07,4.4049e-08,1.2513e-07,
172.25,0.00017877000000000002,0.000136726,0.00022506200000000002,,-2.3686e-07,6.0433e-08,2.4445e-07,
172.375,0.000178686,0.00013705700000000003,0.00022519600000000002,,-2.0061e-07,1.0823e-07,2.2794e-07,
172.5,0.000178893,0.000137264,0.000225486,,-1.624e-07,1.7943e-07,2.4201e-07,
172.625,0.000178908,0.000137565,0.000225681,,-1.7386e-07,1.9623e-07,2.6217e-07,
172.75,0.000178936,0.000137566,0.000225704,,-1.2782e-07,2.422e-07,2.7386e-07,
172.875,0.000178936,0.00013725,0.000225512,,-4.776e-08,2.4918e-07,2.5372e-07,
173.0,0.000178795,0.00013683899999999998,0.00022515,,1.0855e-07,2.7393e-07,2.9466e-07,
173.125,0.000178828,0.000136577,0.000225017,,2.4382e-07,3.0517e-07,3.9061e-07,
173.25,0.000179599,0.000136605,0.000225648,,2.3134e-07,3.255e-07,3.9933e-07,
173.375,0.00017971599999999998,0.00013679800000000001,0.00022585700000000002,,1.904e-07,3.7017e-07,4.1627e-07,
173.5,0.00017968999999999998,0.000136983,0.00022594900000000003,,1.1077e-07,3.7613e-07,3.921e-07,
173.625,0.000178969,0.000137354,0.000225601,,1.3156e-08,3.4393e-07,3.4418e-07,
173.75,0.000178913,0.000137591,0.00022570100000000003,,-1.4613e-09,3.018e-07,3.0181e-07,
173.875,0.000179011,0.000137864,0.000225946,,1.0991e-07,2.1941e-07,2.454e-07,
174.0,0.000179001,0.00013785900000000002,0.000225935,,9.8066e-08,1.3741e-07,1.6882e-07,
174.125,0.00017929300000000002,0.000137829,0.000226148,,2.2403e-08,3.2563e-08,3.9525e-08,
174.25,0.00017932200000000002,0.00013772899999999998,0.00022611000000000002,,3.9815e-08,-5.2599e-08,6.5969e-08,
174.375,0.00017898300000000002,0.000137396,0.000225638,,9.0304e-08,-1.095e-07,1.4193e-07,
174.5,0.000178889,0.00013688,0.000225249,,9.8855e-08,-1.6207e-07,1.8984e-07,
174.625,0.00017926900000000002,0.000136731,0.000225461,,5.4892e-08,-1.4056e-07,1.5089e-07,
174.75,0.000179946,0.000136772,0.00022602400000000002,,-1.022e-08,-8.9887e-08,9.0466e-08,
